,iteration,prompt_version,start,end,type,wh_counter,wh_trap,delta,delta_us,delta_min,avg_wh_counter,avg_wh_trap
27,2,V21,2026-04-20 19:01:54.853087+02:00,2026-04-20 19:03:07.085098+02:00,cluster,7.0,7.773333333333333,72232011.0,72232011.0,1.20386685,348.87579137177835,387.4182597518987
28,2,V21,2026-04-20 19:03:07.085122+02:00,2026-04-20 19:43:07.763370+02:00,global,257.0,256.73777777777775,2400678248.0,2400678248.0,40.01130413333333,385.39108719412195,384.99786498669516
29,2,V22b,2026-04-20 19:43:07.763435+02:00,2026-04-20 19:44:50.581153+02:00,cluster,12.0,11.0175,102817718.0,102817718.0,1.7136286333333333,420.16104656203316,385.7603608747668
30,2,V22b,2026-04-20 19:44:50.581178+02:00,2026-04-20 20:25:28.386971+02:00,global,259.0,262.12,2437805793.0,2437805793.0,40.63009655,382.47509406915253,387.0825160517616
31,2,V23,2026-04-20 20:25:28.387000+02:00,2026-04-20 20:26:45.687415+02:00,cluster,9.0,8.11611111111111,77300415.0,77300415.0,1.28834025,419.1439334446005,377.97985948717087
32,2,V23,2026-04-20 20:26:45.687440+02:00,2026-04-20 21:05:35.270282+02:00,global,250.0,250.27944444444444,2329582842.0,2329582842.0,38.8263807,386.3352630238852,386.7670999956652
33,3,V18,2026-04-20 21:05:35.270353+02:00,2026-04-20 21:43:50.608617+02:00,global,246.0,246.42833333333334,2295338264.0,2295338264.0,38.25563773333333,385.8254854588178,386.4972818664256
34,3,V19a,2026-04-20 21:43:50.608649+02:00,2026-04-20 21:45:34.051339+02:00,cluster,11.0,10.968055555555559,103442690.0,103442690.0,1.7240448333333334,382.82067104016727,381.70894434396484
35,3,V19a,2026-04-20 21:45:34.051373+02:00,2026-04-20 22:25:00.800648+02:00,global,253.0,253.8288888888889,2366749275.0,2366749275.0,39.44582125,384.8316379013151,386.0924389635653
36,3,V20,2026-04-20 22:25:00.800680+02:00,2026-04-20 22:26:36.326141+02:00,cluster,10.0,10.120555555555557,95525461.0,95525461.0,1.5920910166666666,376.86287638015165,381.40616772317907
37,3,V20,2026-04-20 22:26:36.326167+02:00,2026-04-20 23:05:29.539049+02:00,global,248.0,249.94611111111112,2333212882.0,2333212882.0,38.886881366666664,382.6483245003788,385.6510509356943
38,3,V21,2026-04-20 23:05:29.539078+02:00,2026-04-20 23:06:41.309652+02:00,cluster,7.0,7.497499999999999,71770574.0,71770574.0,1.1961762333333332,351.118830399768,376.0733472746086
39,3,V21,2026-04-20 23:06:41.309676+02:00,2026-04-20 23:46:44.027902+02:00,global,256.0,257.5397222222222,2402718226.0,2402718226.0,40.04530376666666,383.5655758662397,385.87254633827376
40,3,V22b,2026-04-20 23:46:44.027961+02:00,2026-04-20 23:48:26.378890+02:00,cluster,12.0,10.914722222222222,102350929.0,102350929.0,1.7058488166666668,422.07726321663387,383.9046736937776
41,3,V22b,2026-04-20 23:48:26.378915+02:00,2026-04-21 00:29:10.964069+02:00,global,261.0,261.53694444444443,2444585154.0,2444585154.0,40.7430859,384.35969328479365,385.15042049543587
42,3,V23,2026-04-21 00:29:10.964106+02:00,2026-04-21 00:30:28.215844+02:00,cluster,8.0,8.11611111111111,77251738.0,77251738.0,1.2875289666666667,372.80714642303576,378.2180279232034
43,3,V23,2026-04-21 00:30:28.215869+02:00,2026-04-21 01:09:29.766352+02:00,global,250.0,250.85722222222222,2341550483.0,2341550483.0,39.025841383333336,384.3607073749347,385.6786375337781
44,4,V18,2026-04-21 01:09:29.766425+02:00,2026-04-21 01:47:45.454303+02:00,global,245.0,245.72277777777776,2295687878.0,2295687878.0,38.26146463333333,384.19857004620206,385.33199938776687
45,4,V19a,2026-04-21 01:47:45.454359+02:00,2026-04-21 01:49:28.739515+02:00,cluster,11.0,10.889166666666666,103285156.0,103285156.0,1.7214192666666666,383.40456202631873,379.54147060590196
